coin,cluster_id,t_start,t_end,deficit_usd,total_capacity_usd,budget_queue_usd,overshoot_queue_usd,residual_queue_usd
GRASS,7,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,300322.9065689062,243865.08483010036,243865.08483010036,0.0
GRASS,8,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,86668.64787999999,79064.427432,79064.427432,0.0
GRASS,9,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,26963.553688187298,25412.950474678597,25412.950474678597,0.0
GRASS,10,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,302591.61225591495,150179.5901699149,150179.5901699149,0.0
GRIFFAIN,1,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,49821.060634999994,17261.135937,2581.977778,0.0,47239.082856999994
GRIFFAIN,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,40787.44585382002,8696.14659382002,8696.14659382002,0.0
GRIFFAIN,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,13099.321091010752,12631.714059192807,12631.714059192807,0.0
GRIFFAIN,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,524797.3982999999,2749.436818,2749.436818,0.0
GRIFFAIN,5,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,528095.2901108174,18159.399404389518,18159.399404389518,0.0
GRIFFAIN,6,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,391427.2900985463,9926.27611594103,9926.27611594103,0.0
GRIFFAIN,7,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,317447.6770469042,5593.170626640876,5593.170626640876,0.0
GRIFFAIN,8,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,276268.94968380145,4933.890375961829,4933.890375961829,0.0
HBAR,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,196799.52254700038,1373473.342274,1352744.296955,1155944.7744079996,0.0
HBAR,2,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,229029.71756,83576.538269,83576.538269,0.0
HBAR,3,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,11502.83836,2925.84265,2925.84265,0.0
HYPE,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,51741.82665999974,30166047.08822199,27269172.85833099,27217431.03167099,0.0
HYPE,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,39457.133501,11559712.277035734,8246460.978133732,8207003.844632733,0.0
HYPE,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,116448.97334400075,553369.1772807318,552255.3491038838,435806.3757598831,0.0
HYPE,4,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,25938.997047131637,25437.630812360796,25437.630812360796,0.0
HYPE,5,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,4.618166999999981,12418347.580511516,5988536.790017882,5988532.1718508825,0.0
HYPE,6,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,13319.351804,12953.624518999999,12953.624518999999,0.0
HYPE,7,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,245510.952864,113578.65157799999,113578.65157799999,0.0
HYPE,8,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,31143.33579999999,29.30006,29.30006,0.0
HYPE,9,2025-10-10 21:19:08.820000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,139068.40282393494,3246.91356088112,3246.91356088112,0.0
HYPE,10,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,5078138.396156,1279092.931279,1279092.931279,0.0
HYPE,11,2025-10-10 21:19:31.173000+00:00,2025-10-10 21:19:34.026000+00:00,0.0,816800.0000000001,945.144075,945.144075,0.0
HYPE,12,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,1193213.6292697273,611222.5990415392,611222.5990415392,0.0
HYPE,13,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,332.0554060000001,57875.612701000005,52157.921291000006,51825.86588500001,0.0
HYPE,14,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,661032.2831649997,543840.2044750007,543840.2044750007,0.0
HYPE,15,2025-10-10 21:20:16.794000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,2765.4297599999963,42.303228,42.303228,0.0
HYPER,1,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,51.238563000000006,0.0,0.0,0.0,51.238563000000006
IMX,1,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,762.343564,343.724854,343.724854,0.0
IMX,2,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,11744.64,1327.851225,1327.851225,0.0
IMX,3,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,7434.696725545371,5840.824792266873,5840.824792266873,0.0
IMX,4,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,4373.870020707034,2645.3106706362364,2645.3106706362364,0.0
IMX,5,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,12258.773461,7853.239881,7853.239881,0.0
INIT,1,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,25007.54016,18189.763569000002,18189.763569000002,0.0
INIT,2,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,56906.11479,37509.277452,37509.277452,0.0
INIT,3,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,46189.4284,5645.0325,5645.0325,0.0
INIT,4,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,10.515004999999398,66167.83763590988,55103.31418386692,55092.79917886692,0.0
INJ,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,57135.75574600001,55871.03284,55871.03284,0.0
INJ,2,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,3318.343054,2606.00092,2606.00092,0.0
INJ,3,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,4690.108852000003,499415.2666823539,277787.39178692386,273097.2829349239,0.0
INJ,4,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,501364.6156920013,159561.59759038032,7242.678278966763,0.0,494121.93741303455
INJ,5,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,5199.378396,1201.217194,1201.217194,0.0
INJ,6,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,183007.46160100005,82427.79939999999,82427.79939999999,0.0
INJ,7,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:28.995000+00:00,0.0,196619.94257100002,67901.72510999998,67901.72510999998,0.0
INJ,8,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,339500.9782839128,311342.3744644865,311342.3744644865,0.0
INJ,9,2025-10-10 21:19:46.665000+00:00,2025-10-10 21:19:46.665000+00:00,0.0,7950.485095000001,7942.517277000001,7942.517277000001,0.0
INJ,10,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,151.7596,109.112248,109.112248,0.0
INJ,11,2025-10-10 21:20:11.547000+00:00,2025-10-10 21:20:11.547000+00:00,0.0,188155.2828773402,134316.76304989716,134316.76304989716,0.0
IO,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,0.0,384637.37656999996,378324.100566,378324.100566,0.0
IO,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,77936.51883300001,71429.349124,71429.349124,0.0
IO,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,131910.529961,123486.00870199999,123486.00870199999,0.0
IO,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,18372.431177,4139.200084,4139.200084,0.0
IO,5,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,572.5146243939319,137.8661661020137,137.8661661020137,0.0
IO,6,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,1232.4823239999998,993.121545,993.121545,0.0
IO,7,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,106844.67163,28082.665939,28082.665939,0.0
IO,8,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,34279.24870428286,4333.151377777592,4333.151377777592,0.0
IO,9,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,25178.965681738653,5808.9417188634825,5808.9417188634825,0.0
IO,10,2025-10-10 21:20:28.872000+00:00,2025-10-10 21:20:28.872000+00:00,0.0,650.022629861019,577.2142080460291,577.2142080460291,0.0
IP,1,2025-10-10 21:16:04.831000+00:00,2025-10-10 21:16:04.831000+00:00,101910.82911999882,2205353.0146049997,2186956.2842809996,2085045.4551610008,0.0
IP,2,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,627259.1316810012,1706070.854413,1401698.0953520006,774438.9636709994,0.0
IP,3,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,6982.200680000001,5869.1208,5869.1208,0.0
IP,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,1541978.6958610003,665493.336399,665493.336399,0.0
IP,5,2025-10-10 21:18:32.648000+00:00,2025-10-10 21:18:32.648000+00:00,0.0,294.51146,11.030425000000001,11.030425000000001,0.0
IP,6,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,1513564.1359099797,1437028.6621430325,1437028.6621430325,0.0
IP,7,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:50.860000+00:00,0.0,40868.09101952429,10159.898264372792,10159.898264372792,0.0
IP,8,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,42485.27063,37807.210311999996,37807.210311999996,0.0
JTO,1,2025-10-10 21:18:44.652000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,23857.0,15457.51036,15457.51036,0.0
JTO,2,2025-10-10 21:19:40.207000+00:00,2025-10-10 21:19:40.207000+00:00,0.0,120.20301004153418,120.20301004153418,120.20301004153418,0.0
JTO,3,2025-10-10 21:20:04.816000+00:00,2025-10-10 21:20:04.816000+00:00,0.0,26638.818011,26638.818011,26638.818011,0.0
JTO,4,2025-10-10 21:20:16.794000+00:00,2025-10-10 21:20:16.794000+00:00,0.0,430.3824,131.724,131.724,0.0
JUP,1,2025-10-10 21:16:56.356000+00:00,2025-10-10 21:16:56.356000+00:00,0.0,228333.0000000001,227555.74392,227555.74392,0.0
JUP,2,2025-10-10 21:17:14.132000+00:00,2025-10-10 21:17:14.132000+00:00,0.0,2855.837105161419,1104.427816259452,1104.427816259452,0.0
JUP,3,2025-10-10 21:17:26.528000+00:00,2025-10-10 21:17:26.528000+00:00,0.0,469900.9059381262,269024.1507651262,269024.1507651262,0.0
JUP,4,2025-10-10 21:18:23.989000+00:00,2025-10-10 21:18:23.989000+00:00,0.0,449460.28379500005,442531.87417900015,442531.87417900015,0.0
JUP,5,2025-10-10 21:18:41.686000+00:00,2025-10-10 21:18:44.652000+00:00,0.0,604661.0341230002,352178.152782,352178.152782,0.0
JUP,6,2025-10-10 21:18:50.860000+00:00,2025-10-10 21:18:53.827000+00:00,0.0,1497203.548281241,1475047.6962016,1475047.6962016,0.0
JUP,7,2025-10-10 21:19:03.101000+00:00,2025-10-10 21:19:03.101000+00:00,0.0,1424448.7274764362,6126.026909363749,6126.026909363749,0.0
JUP,8,2025-10-10 21:19:12.705000+00:00,2025-10-10 21:19:12.705000+00:00,0.0,52742.353550000014,39.29895,39.29895,0.0
JUP,9,2025-10-10 21:19:18.209000+00:00,2025-10-10 21:19:18.209000+00:00,0.0,239208.36642440018,67699.00852653547,67699.00852653547,0.0
JUP,10,2025-10-10 21:19:25.321000+00:00,2025-10-10 21:19:25.321000+00:00,0.0,7121.293365352063,7046.413254381019,7046.413254381019,0.0
